Learning Rate,No. Estimators,Subsample,Criterion,Tree Depth,Val. Macro F1,Val. Micro F1,Val. Weighted F1
894,0.1,200,0.2,squared_error,3,0.7070194434392798,0.9126357354392893,0.9141757416341031
895,0.1,200,0.2,squared_error,4,0.6681875474468955,0.8751233958538994,0.8854668804922013
896,0.1,200,0.3,friedman_mse,1,0.628035949694603,0.8376110562685094,0.8582863053432022
897,0.1,200,0.3,friedman_mse,2,0.5200613553070798,0.5345508390918066,0.6324252708338819
898,0.1,200,0.3,friedman_mse,3,0.711800926934317,0.9170779861796644,0.9177694263905192
899,0.1,200,0.3,friedman_mse,4,0.6802733751397556,0.8928923988153998,0.8982787087298528
900,0.1,200,0.3,squared_error,1,0.628035949694603,0.8376110562685094,0.8582863053432022
901,0.1,200,0.3,squared_error,2,0.519031318526938,0.5345508390918066,0.6326053377880694
902,0.1,200,0.3,squared_error,3,0.6751282496667261,0.8790720631786771,0.8886303915361495
903,0.1,200,0.3,squared_error,4,0.6966232201984937,0.9086870681145115,0.910494074956275
904,0.1,200,0.4,friedman_mse,1,0.6278117556514622,0.8390918065153011,0.8592096188602923
905,0.1,200,0.4,friedman_mse,2,0.5215987201049954,0.5365251727541954,0.6337171651655505
906,0.1,200,0.4,friedman_mse,3,0.6765517242126344,0.8943731490621916,0.8987959215959865
907,0.1,200,0.4,friedman_mse,4,0.7023002160769519,0.9121421520236921,0.9134014915036246
908,0.1,200,0.4,squared_error,1,0.6278117556514622,0.8390918065153011,0.8592096188602923
909,0.1,200,0.4,squared_error,2,0.6330551191703462,0.8341559723593287,0.8565198338118507
910,0.1,200,0.4,squared_error,3,0.6821114893182911,0.8943731490621916,0.8993370929114651
911,0.1,200,0.4,squared_error,4,0.6943242221484046,0.9067127344521224,0.9088833103971906
912,0.1,200,0.5,friedman_mse,1,0.632262018433663,0.8420533070088845,0.8614664497026501
913,0.1,200,0.5,friedman_mse,2,0.5193031371336407,0.5380059230009872,0.6360460045262121
914,0.1,200,0.5,friedman_mse,3,0.6669307717556249,0.8780848963474829,0.8872870837387601
915,0.1,200,0.5,friedman_mse,4,0.6715061542801326,0.8825271470878578,0.8906341147533098
916,0.1,200,0.5,squared_error,1,0.632262018433663,0.8420533070088845,0.8614664497026501
917,0.1,200,0.5,squared_error,2,0.5211063317067826,0.5389930898321816,0.6365596168950569
918,0.1,200,0.5,squared_error,3,0.6712149213890073,0.8820335636722606,0.8902976183998522
919,0.1,200,0.5,squared_error,4,0.688889775716202,0.9012833168805529,0.9046487504175555
920,0.1,200,0.6,friedman_mse,1,0.6310382786786066,0.8420533070088845,0.8613730622031461
921,0.1,200,0.6,friedman_mse,2,0.6495455976140618,0.8524185587364265,0.8694411535061236
922,0.1,200,0.6,friedman_mse,3,0.6376655673502026,0.8356367226061204,0.8578401979430963
923,0.1,200,0.6,friedman_mse,4,0.6581094326731993,0.8731490621915103,0.883376293664651
924,0.1,200,0.6,squared_error,1,0.6310382786786066,0.8420533070088845,0.8613730622031461
925,0.1,200,0.6,squared_error,2,0.6452504620614435,0.8425468904244816,0.8627381129942501
926,0.1,200,0.6,squared_error,3,0.6200360356612116,0.8104639684106614,0.8406102535325284
927,0.1,200,0.6,squared_error,4,0.6554946494806043,0.8731490621915103,0.8831243035941476
928,0.1,200,0.7,friedman_mse,1,0.6359241274432426,0.8440276406712734,0.8629931118747648
929,0.1,200,0.7,friedman_mse,2,0.5604723435741217,0.6431391905231985,0.7218366858005661
930,0.1,200,0.7,friedman_mse,3,0.6599359866106558,0.8736426456071076,0.8838615564796779
931,0.1,200,0.7,friedman_mse,4,0.6706523579214504,0.8800592300098717,0.8890016630093606
932,0.1,200,0.7,squared_error,1,0.6359241274432426,0.8440276406712734,0.8629931118747648
933,0.1,200,0.7,squared_error,2,0.6464355310782002,0.851431391905232,0.8685680164565358
934,0.1,200,0.7,squared_error,3,0.6569241217184443,0.8716683119447186,0.8823229711952598
935,0.1,200,0.7,squared_error,4,0.6648206142144799,0.8751233958538994,0.8852827505102662
936,0.1,200,0.8,friedman_mse,1,0.6340917040240677,0.843040473840079,0.8622294554729976
937,0.1,200,0.8,friedman_mse,2,0.6434534404541656,0.8519249753208293,0.8685539282759249
938,0.1,200,0.8,friedman_mse,3,0.6568817795360176,0.8662388943731489,0.8788371371117888
939,0.1,200,0.8,friedman_mse,4,0.7233605685499938,0.9284304047384008,0.9269389559286709
940,0.1,200,0.8,squared_error,1,0.6340917040240677,0.843040473840079,0.8622294554729976
941,0.1,200,0.8,squared_error,2,0.6251554440898308,0.8099703849950641,0.8405191710450719
942,0.1,200,0.8,squared_error,3,0.6537690935149469,0.8637709772951628,0.8769917241376536
943,0.1,200,0.8,squared_error,4,0.7238821594686508,0.928923988153998,0.9273181909857264
944,0.1,200,0.9,friedman_mse,1,0.6350279595187337,0.8450148075024679,0.8635684494330208
945,0.1,200,0.9,friedman_mse,2,0.6686903952319352,0.8538993089832182,0.8717683024905795
946,0.1,200,0.9,friedman_mse,3,0.659508922028972,0.8642645607107601,0.8778153606780364
947,0.1,200,0.9,friedman_mse,4,0.7385983702267278,0.9323790720631787,0.9314262895212354
948,0.1,200,0.9,squared_error,1,0.6350279595187337,0.8450148075024679,0.8635684494330208
949,0.1,200,0.9,squared_error,2,0.6598409907000204,0.8450148075024679,0.8654336734460798
950,0.1,200,0.9,squared_error,3,0.6683810413149305,0.8677196446199408,0.8807924409247201
951,0.1,200,0.9,squared_error,4,0.7323680734263235,0.930898321816387,0.9296863244951719
952,0.1,200,1.0,friedman_mse,1,0.635989142095943,0.8455083909180652,0.8639945579398034
953,0.1,200,1.0,friedman_mse,2,0.6877799899048972,0.8613030602171767,0.8778931469278476
954,0.1,200,1.0,friedman_mse,3,0.6865153704940687,0.8726554787759131,0.8854095108326261
955,0.1,200,1.0,friedman_mse,4,0.7231874604119988,0.9279368213228035,0.9264372632320108
956,0.1,200,1.0,squared_error,1,0.635989142095943,0.8455083909180652,0.8639945579398034
957,0.1,200,1.0,squared_error,2,0.6877799899048972,0.8613030602171767,0.8778931469278476
958,0.1,200,1.0,squared_error,3,0.6865153704940687,0.8726554787759131,0.8854095108326261
959,0.1,200,1.0,squared_error,4,0.7231874604119988,0.9279368213228035,0.9264372632320108
960,0.2,50,0.1,friedman_mse,1,0.7234027951957767,0.9254689042448174,0.9247828474612877
961,0.2,50,0.1,friedman_mse,2,0.6725160076773186,0.8864758144126359,0.8732428170540505
962,0.2,50,0.1,friedman_mse,3,0.7889733326752073,0.9447186574531095,0.9433382028388596
963,0.2,50,0.1,friedman_mse,4,0.5923684394871959,0.7912142152023692,0.825669523479482
964,0.2,50,0.1,squared_error,1,0.7756819334709297,0.9407699901283317,0.9400148086246124
965,0.2,50,0.1,squared_error,2,0.3912424798236381,0.46594274432379074,0.5480122761612953
966,0.2,50,0.1,squared_error,3,0.7317110709561869,0.9012833168805529,0.9079160552329057
967,0.2,50,0.1,squared_error,4,0.6063960359706755,0.7300098716683119,0.7839323571806927
968,0.2,50,0.2,friedman_mse,1,0.7591628677669671,0.9358341559723593,0.9354759227708407
969,0.2,50,0.2,friedman_mse,2,0.7258342597945369,0.9279368213228035,0.9272371718166926
970,0.2,50,0.2,friedman_mse,3,0.7465280900953751,0.9343534057255676,0.9333461181292442
971,0.2,50,0.2,friedman_mse,4,0.735461828583771,0.9299111549851925,0.9295293616847748
972,0.2,50,0.2,squared_error,1,0.7175321618289295,0.9249753208292202,0.9239928196678253
973,0.2,50,0.2,squared_error,2,0.7413951399902454,0.9318854886475815,0.9313044032894656
974,0.2,50,0.2,squared_error,3,0.789273326834006,0.9452122408687068,0.9442818899275149
975,0.2,50,0.2,squared_error,4,0.7124346394815764,0.9230009871668311,0.9213418355572905
976,0.2,50,0.3,friedman_mse,1,0.6946634520785303,0.9190523198420533,0.9174808215290472
977,0.2,50,0.3,friedman_mse,2,0.7186913861118704,0.9244817374136229,0.924028492237774
978,0.2,50,0.3,friedman_mse,3,0.724786920515212,0.9259624876604146,0.9255028587249007
979,0.2,50,0.3,friedman_mse,4,0.7451305777239817,0.9333662388943732,0.932508101344391
980,0.2,50,0.3,squared_error,1,0.6946634520785303,0.9190523198420533,0.9174808215290472
981,0.2,50,0.3,squared_error,2,0.7202776346135307,0.9254689042448174,0.9249187234850678
982,0.2,50,0.3,squared_error,3,0.7167462929052333,0.9234945705824285,0.9230164162026769
983,0.2,50,0.3,squared_error,4,0.7125346638695484,0.922507403751234,0.9220467664550955
984,0.2,50,0.4,friedman_mse,1,0.6990720480121431,0.9220138203356367,0.9200521003349921
985,0.2,50,0.4,friedman_mse,2,0.7142728722594673,0.9249753208292202,0.9236353692867297
986,0.2,50,0.4,friedman_mse,3,0.7219882881701283,0.9274432379072063,0.9261815370280334
987,0.2,50,0.4,friedman_mse,4,0.6621377641846791,0.8746298124383021,0.884583302325224
988,0.2,50,0.4,squared_error,1,0.6990720480121431,0.9220138203356367,0.9200521003349921
989,0.2,50,0.4,squared_error,2,0.7210919291389334,0.926949654491609,0.9255916318487747
990,0.2,50,0.4,squared_error,3,0.7147674903226249,0.9249753208292202,0.9237454811462402
991,0.2,50,0.4,squared_error,4,0.6907454958491153,0.9022704837117473,0.9053104384567213
992,0.2,50,0.5,friedman_mse,1,0.7045793528977987,0.922507403751234,0.9209310042476658
993,0.2,50,0.5,friedman_mse,2,0.7204721174662445,0.9239881539980257,0.9235047032091003
994,0.2,50,0.5,friedman_mse,3,0.7216001588246972,0.9274432379072063,0.9259671837885848
995,0.2,50,0.5,friedman_mse,4,0.7253414106477127,0.928923988153998,0.9274563231414692
996,0.2,50,0.5,squared_error,1,0.7045793528977987,0.922507403751234,0.9209310042476658
997,0.2,50,0.5,squared_error,2,0.7204721174662445,0.9239881539980257,0.9235047032091003
998,0.2,50,0.5,squared_error,3,0.7216001588246972,0.9274432379072063,0.9259671837885848
999,0.2,50,0.5,squared_error,4,0.7272398888098577,0.9294175715695953,0.9280023580019513
1000,0.2,50,0.6,friedman_mse,1,0.6989188663228368,0.9220138203356367,0.920028277078759
1001,0.2,50,0.6,friedman_mse,2,0.7275104015923397,0.9284304047384008,0.9275516512978341
1002,0.2,50,0.6,friedman_mse,3,0.717319331162248,0.9254689042448174,0.9241567976589603
1003,0.2,50,0.6,friedman_mse,4,0.7221110936164419,0.9279368213228035,0.9263433998768921
1004,0.2,50,0.6,squared_error,1,0.6989188663228368,0.9220138203356367,0.920028277078759
1005,0.2,50,0.6,squared_error,2,0.7275104015923397,0.9284304047384008,0.9275516512978341
1006,0.2,50,0.6,squared_error,3,0.7153690197799023,0.9249753208292202,0.9237346794225416
1007,0.2,50,0.6,squared_error,4,0.7187778480850558,0.926949654491609,0.9255610556738386
1008,0.2,50,0.7,friedman_mse,1,0.7067657066478448,0.9239881539980257,0.9222706535738291
1009,0.2,50,0.7,friedman_mse,2,0.7193871704402565,0.9274432379072063,0.925901942519158
1010,0.2,50,0.7,friedman_mse,3,0.7251051262910805,0.928923988153998,0.9274070192007103
1011,0.2,50,0.7,friedman_mse,4,0.720622424052047,0.9274432379072063,0.9256995501240283
1012,0.2,50,0.7,squared_error,1,0.7067657066478448,0.9239881539980257,0.9222706535738291
1013,0.2,50,0.7,squared_error,2,0.7193871704402565,0.9274432379072063,0.925901942519158
1014,0.2,50,0.7,squared_error,3,0.7251051262910805,0.928923988153998,0.9274070192007103
1015,0.2,50,0.7,squared_error,4,0.7264178238053873,0.928923988153998,0.9275503370704943
1016,0.2,50,0.8,friedman_mse,1,0.7099935493425226,0.9244817374136229,0.9229654069859881
1017,0.2,50,0.8,friedman_mse,2,0.7185682362816231,0.926949654491609,0.9255197064908515
1018,0.2,50,0.8,friedman_mse,3,0.7195297497200568,0.9254689042448174,0.9242891183320573
1019,0.2,50,0.8,friedman_mse,4,0.7225020315089025,0.9279368213228035,0.9262403569181935
1020,0.2,50,0.8,squared_error,1,0.7099935493425226,0.9244817374136229,0.9229654069859881
1021,0.2,50,0.8,squared_error,2,0.7185682362816231,0.926949654491609,0.9255197064908515
1022,0.2,50,0.8,squared_error,3,0.7203057946468415,0.9259624876604146,0.9247293388599634
1023,0.2,50,0.8,squared_error,4,0.7225020315089025,0.9279368213228035,0.9262403569181935
1024,0.2,50,0.9,friedman_mse,1,0.7048825256224803,0.9234945705824285,0.9216594950934143
1025,0.2,50,0.9,friedman_mse,2,0.7251051262910805,0.928923988153998,0.9274070192007103
1026,0.2,50,0.9,friedman_mse,3,0.7232001392878906,0.926949654491609,0.9257602417806783
1027,0.2,50,0.9,friedman_mse,4,0.7242877043941492,0.9284304047384008,0.9269562724883015
1028,0.2,50,0.9,squared_error,1,0.7048825256224803,0.9234945705824285,0.9216594950934143
1029,0.2,50,0.9,squared_error,2,0.7251051262910805,0.928923988153998,0.9274070192007103
1030,0.2,50,0.9,squared_error,3,0.7187602583304077,0.9249753208292202,0.9238505576984165
1031,0.2,50,0.9,squared_error,4,0.7242877043941492,0.9284304047384008,0.9269562724883015
1032,0.2,50,1.0,friedman_mse,1,0.7119893324053661,0.9254689042448174,0.9239108387796039
1033,0.2,50,1.0,friedman_mse,2,0.7339729233589849,0.9304047384007897,0.929435717209477
1034,0.2,50,1.0,friedman_mse,3,0.7356091611445221,0.9284304047384008,0.928106894753437
1035,0.2,50,1.0,friedman_mse,4,0.72121272031317,0.9279368213228035,0.925896706601813
1036,0.2,50,1.0,squared_error,1,0.7119893324053661,0.9254689042448174,0.9239108387796039
1037,0.2,50,1.0,squared_error,2,0.7339729233589849,0.9304047384007897,0.929435717209477
1038,0.2,50,1.0,squared_error,3,0.7356091611445221,0.9284304047384008,0.928106894753437
1039,0.2,50,1.0,squared_error,4,0.72121272031317,0.9279368213228035,0.925896706601813
1040,0.2,100,0.1,friedman_mse,1,0.7877945483859914,0.9437314906219151,0.9426755910303268
1041,0.2,100,0.1,friedman_mse,2,0.5785724889179311,0.8563672260612043,0.8499102997207381
1042,0.2,100,0.1,friedman_mse,3,0.7985975497362277,0.9471865745310958,0.9456674824886644
1043,0.2,100,0.1,friedman_mse,4,0.6749600202592309,0.8998025666337611,0.9013189001851168
1044,0.2,100,0.1,squared_error,1,0.7798167944286916,0.9294175715695953,0.9305097679672162
1045,0.2,100,0.1,squared_error,2,0.5192322760233647,0.6154985192497532,0.6955442930716393
1046,0.2,100,0.1,squared_error,3,0.6384530866766517,0.8183613030602171,0.8410853310290467
1047,0.2,100,0.1,squared_error,4,0.6195518435060089,0.7551826258637709,0.8019169194423309
1048,0.2,100,0.2,friedman_mse,1,0.6574544398997119,0.8489634748272458,0.8676084155946873
1049,0.2,100,0.2,friedman_mse,2,0.7182347861590861,0.9239881539980257,0.9234674955150006
1050,0.2,100,0.2,friedman_mse,3,0.7526845808171071,0.9363277393879565,0.935141852592494
1051,0.2,100,0.2,friedman_mse,4,0.7223422343294686,0.922507403751234,0.9227270326183972
1052,0.2,100,0.2,squared_error,1,0.6434065469384983,0.8440276406712734,0.8634973669040245
1053,0.2,100,0.2,squared_error,2,0.7284981972518589,0.9284304047384008,0.9278169420005651
1054,0.2,100,0.2,squared_error,3,0.7059984135256481,0.8815399802566634,0.8924438009136301
1055,0.2,100,0.2,squared_error,4,0.7263686572914112,0.9195459032576505,0.919999355396492
1056,0.2,100,0.3,friedman_mse,1,0.6219179560140207,0.8336623889437315,0.85531232702625
1057,0.2,100,0.3,friedman_mse,2,0.6830940930794036,0.8820335636722606,0.8913939890145814
1058,0.2,100,0.3,friedman_mse,3,0.7169044798904277,0.9190523198420533,0.9196665175043315
1059,0.2,100,0.3,friedman_mse,4,0.7356786079017721,0.9313919052319842,0.9301431558554537
1060,0.2,100,0.3,squared_error,1,0.6219179560140207,0.8336623889437315,0.85531232702625
1061,0.2,100,0.3,squared_error,2,0.6617046261479117,0.8553800592300099,0.8721845917744347
1062,0.2,100,0.3,squared_error,3,0.7026589797252341,0.9126357354392893,0.9138151817547939
1063,0.2,100,0.3,squared_error,4,0.6763591042935714,0.8889437314906219,0.8952680359631776
1064,0.2,100,0.4,friedman_mse,1,0.6281083791231452,0.8395853899308984,0.8595433024550835
1065,0.2,100,0.4,friedman_mse,2,0.6262747387437235,0.8282329713721619,0.8522668855469424
1066,0.2,100,0.4,friedman_mse,3,0.628546221046118,0.8257650542941757,0.8509141530341034
1067,0.2,100,0.4,friedman_mse,4,0.6498618016541664,0.859822309970385,0.8741449530774857
1068,0.2,100,0.4,squared_error,1,0.6281083791231452,0.8395853899308984,0.8595433024550835
1069,0.2,100,0.4,squared_error,2,0.5196004709582195,0.5345508390918066,0.6330170912480986
1070,0.2,100,0.4,squared_error,3,0.6785766786470033,0.893385982230997,0.898392930258515
1071,0.2,100,0.4,squared_error,4,0.6552500074014557,0.8637709772951628,0.8771207520381076
1072,0.2,100,0.5,friedman_mse,1,0.6302311385015358,0.84106614017769,0.860639000470845
1073,0.2,100,0.5,friedman_mse,2,0.4942411127368838,0.46594274432379074,0.5689156517295973
1074,0.2,100,0.5,friedman_mse,3,0.6745051396663201,0.8899308983218164,0.8957270626624115
1075,0.2,100,0.5,friedman_mse,4,0.680160918302063,0.8904244817374136,0.8966048163535876
1076,0.2,100,0.5,squared_error,1,0.6302311385015358,0.84106614017769,0.860639000470845
1077,0.2,100,0.5,squared_error,2,0.5189967721654181,0.5380059230009872,0.6360396485789811
1078,0.2,100,0.5,squared_error,3,0.6579419950716736,0.870187561697927,0.8814676157978047
1079,0.2,100,0.5,squared_error,4,0.6928463595825719,0.9012833168805529,0.9050082962108955
1080,0.2,100,0.6,friedman_mse,1,0.6319514263201106,0.8435340572556763,0.8623775925713684
1081,0.2,100,0.6,friedman_mse,2,0.497454243809107,0.4654491609081935,0.5671880632954057
1082,0.2,100,0.6,friedman_mse,3,0.6312928063846448,0.8277393879565647,0.8523281589994925
1083,0.2,100,0.6,friedman_mse,4,0.6610116002070903,0.8746298124383021,0.8845996446736124
1084,0.2,100,0.6,squared_error,1,0.6319514263201106,0.8435340572556763,0.8623775925713684
1085,0.2,100,0.6,squared_error,2,0.497454243809107,0.4654491609081935,0.5671880632954057
1086,0.2,100,0.6,squared_error,3,0.6420436185265709,0.8519249753208293,0.8684229244870908
1087,0.2,100,0.6,squared_error,4,0.670226200747771,0.8825271470878578,0.8905132333447181
1088,0.2,100,0.7,friedman_mse,1,0.6330647905227921,0.8435340572556763,0.8624579999307125
1089,0.2,100,0.7,friedman_mse,2,0.6370339436132959,0.8445212240868706,0.8634435319490297
1090,0.2,100,0.7,friedman_mse,3,0.6585129279831762,0.8741362290227048,0.8840073613717145
1091,0.2,100,0.7,friedman_mse,4,0.6580976837177126,0.8736426456071076,0.8836164212398774
1092,0.2,100,0.7,squared_error,1,0.6330647905227921,0.8435340572556763,0.8624579999307125
1093,0.2,100,0.7,squared_error,2,0.6370339436132959,0.8445212240868706,0.8634435319490297
1094,0.2,100,0.7,squared_error,3,0.6616019419481792,0.8736426456071076,0.8839828403615531
1095,0.2,100,0.7,squared_error,4,0.6627838077913969,0.87857847976308,0.8872656832319774
1096,0.2,100,0.8,friedman_mse,1,0.6325665250400553,0.8425468904244816,0.8618016497083195
1097,0.2,100,0.8,friedman_mse,2,0.6373269985605085,0.8420533070088845,0.8618670319830007
1098,0.2,100,0.8,friedman_mse,3,0.6509961592154231,0.8613030602171767,0.8751591853824533
1099,0.2,100,0.8,friedman_mse,4,0.6956039757403957,0.9081934846989141,0.909760713557735
1100,0.2,100,0.8,squared_error,1,0.6325665250400553,0.8425468904244816,0.8618016497083195
1101,0.2,100,0.8,squared_error,2,0.6373269985605085,0.8420533070088845,0.8618670319830007
1102,0.2,100,0.8,squared_error,3,0.6635380671129153,0.876604146100691,0.8860604236780433
1103,0.2,100,0.8,squared_error,4,0.7239697785204963,0.9284304047384008,0.926948567481308
1104,0.2,100,0.9,friedman_mse,1,0.7108470998600223,0.9244817374136229,0.9230084397707823
1105,0.2,100,0.9,friedman_mse,2,0.6717343140730238,0.8800592300098717,0.8889714988383906
1106,0.2,100,0.9,friedman_mse,3,0.6585037640061802,0.8558736426456071,0.8723756790459548
1107,0.2,100,0.9,friedman_mse,4,0.7248008644196138,0.928923988153998,0.9273330107359218
1108,0.2,100,0.9,squared_error,1,0.7108470998600223,0.9244817374136229,0.9230084397707823
1109,0.2,100,0.9,squared_error,2,0.6717343140730238,0.8800592300098717,0.8889714988383906
1110,0.2,100,0.9,squared_error,3,0.6597441016823408,0.8573543928923988,0.8734739451739391
1111,0.2,100,0.9,squared_error,4,0.7303281051532131,0.9299111549851925,0.9287223357518982
1112,0.2,100,1.0,friedman_mse,1,0.6373197549840448,0.8460019743336624,0.8644026331098966
1113,0.2,100,1.0,friedman_mse,2,0.6740078540607872,0.8568608094768015,0.8740944137134178
1114,0.2,100,1.0,friedman_mse,3,0.671086066827231,0.8543928923988154,0.8723673927791087
1115,0.2,100,1.0,friedman_mse,4,0.723015191478051,0.9284304047384008,0.926617094982912
1116,0.2,100,1.0,squared_error,1,0.6373197549840448,0.8460019743336624,0.8644026331098966
1117,0.2,100,1.0,squared_error,2,0.6740078540607872,0.8568608094768015,0.8740944137134178
1118,0.2,100,1.0,squared_error,3,0.6756893698720291,0.8608094768015795,0.8768893826377132
1119,0.2,100,1.0,squared_error,4,0.723015191478051,0.9284304047384008,0.926617094982912
1120,0.2,150,0.1,friedman_mse,1,0.4453720185918051,0.5098716683119447,0.5972031183963067
1121,0.2,150,0.1,friedman_mse,2,0.03591660722676787,0.043928923988154,0.06910189713883837
1122,0.2,150,0.1,friedman_mse,3,0.7632355504515104,0.9244817374136229,0.9253872636148548
1123,0.2,150,0.1,friedman_mse,4,0.6458076380765692,0.8845014807502468,0.8892515591409901
1124,0.2,150,0.1,squared_error,1,0.7150871046145157,0.8484698914116485,0.8712421246005371
1125,0.2,150,0.1,squared_error,2,0.4736878103701045,0.870187561697927,0.8586213835120774
1126,0.2,150,0.1,squared_error,3,0.4420733727640579,0.7191510365251728,0.7376195189111937
1127,0.2,150,0.1,squared_error,4,0.5356937660508725,0.554294175715696,0.645079734799261
1128,0.2,150,0.2,friedman_mse,1,0.6050493504683491,0.7581441263573545,0.8048855893905804
1129,0.2,150,0.2,friedman_mse,2,0.510684702368154,0.5266535044422508,0.624960054732184
1130,0.2,150,0.2,friedman_mse,3,0.7283942550795168,0.928923988153998,0.9278840082710315
1131,0.2,150,0.2,friedman_mse,4,0.6860981527274423,0.8938795656465943,0.8994862552772966
1132,0.2,150,0.2,squared_error,1,0.6009849172666396,0.7556762092793682,0.8032827670868807
1133,0.2,150,0.2,squared_error,2,0.6303485560832565,0.8376110562685094,0.8583697746808471
1134,0.2,150,0.2,squared_error,3,0.6658572239109308,0.8647581441263573,0.8785744183984557
1135,0.2,150,0.2,squared_error,4,0.7096038055652345,0.9057255676209279,0.9088981982234068
1136,0.2,150,0.3,friedman_mse,1,0.6150149901406231,0.8203356367226061,0.8464541489097189
1137,0.2,150,0.3,friedman_mse,2,0.6497330832844411,0.843040473840079,0.8633774727676903
1138,0.2,150,0.3,friedman_mse,3,0.6968056950971835,0.9042448173741362,0.9073989955459744
1139,0.2,150,0.3,friedman_mse,4,0.6926556451153969,0.9111549851924976,0.9117313248887634
1140,0.2,150,0.3,squared_error,1,0.6150149901406231,0.8203356367226061,0.8464541489097189
1141,0.2,150,0.3,squared_error,2,0.6517454769969804,0.8425468904244816,0.8631340132962209
1142,0.2,150,0.3,squared_error,3,0.6995252316579641,0.910167818361303,0.9117908439606859
1143,0.2,150,0.3,squared_error,4,0.688813928146755,0.8993089832181639,0.9033098996979195
1144,0.2,150,0.4,friedman_mse,1,0.6281083791231452,0.8395853899308984,0.8595433024550835
1145,0.2,150,0.4,friedman_mse,2,0.5659897486328705,0.6776900296150049,0.74825552623838
1146,0.2,150,0.4,friedman_mse,3,0.6369881099373484,0.8400789733464955,0.8606253043448385
1147,0.2,150,0.4,friedman_mse,4,0.6473188427010148,0.8543928923988154,0.8704859753531953
1148,0.2,150,0.4,squared_error,1,0.6281083791231452,0.8395853899308984,0.8595433024550835
1149,0.2,150,0.4,squared_error,2,0.5161337719651279,0.5315893385982231,0.6305188678792544
1150,0.2,150,0.4,squared_error,3,0.6628322119037997,0.8780848963474829,0.8869795047355424
1151,0.2,150,0.4,squared_error,4,0.6560545685279188,0.8632773938795657,0.8768781149623422
1152,0.2,150,0.5,friedman_mse,1,0.630413816079348,0.8415597235932872,0.8609577646114245
1153,0.2,150,0.5,friedman_mse,2,0.6421055648951374,0.8435340572556763,0.8631709108888252
1154,0.2,150,0.5,friedman_mse,3,0.6715592362605165,0.8840078973346496,0.8915984589751945
1155,0.2,150,0.5,friedman_mse,4,0.6910715400935821,0.9022704837117473,0.9056025339663227
1156,0.2,150,0.5,squared_error,1,0.630413816079348,0.8415597235932872,0.8609577646114245
1157,0.2,150,0.5,squared_error,2,0.5572414630289695,0.6406712734452122,0.7199921228510425
1158,0.2,150,0.5,squared_error,3,0.6434465311373584,0.8543928923988154,0.870199150037065
1159,0.2,150,0.5,squared_error,4,0.6665660298250154,0.8780848963474829,0.8872907296191247
1160,0.2,150,0.6,friedman_mse,1,0.6317450904339859,0.84106614017769,0.8608037886028537
1161,0.2,150,0.6,friedman_mse,2,0.5206576606397736,0.527147087857848,0.6251510521196588
1162,0.2,150,0.6,friedman_mse,3,0.6295248772263321,0.8282329713721619,0.8525803084746012
1163,0.2,150,0.6,friedman_mse,4,0.6632412059232446,0.8761105626850938,0.8857821661121179
1164,0.2,150,0.6,squared_error,1,0.6317450904339859,0.84106614017769,0.8608037886028537
1165,0.2,150,0.6,squared_error,2,0.5203434780171853,0.5306021717670286,0.6286425720602616
1166,0.2,150,0.6,squared_error,3,0.645872126054542,0.8583415597235932,0.8729221670341862
1167,0.2,150,0.6,squared_error,4,0.6687459513816427,0.8825271470878578,0.8904239595134272
1168,0.2,150,0.7,friedman_mse,1,0.6323531003938099,0.8420533070088845,0.8614743979764793
1169,0.2,150,0.7,friedman_mse,2,0.6259561994211117,0.8247778874629812,0.8500959118674433
1170,0.2,150,0.7,friedman_mse,3,0.6643426212076311,0.8756169792694966,0.8855590443815616
1171,0.2,150,0.7,friedman_mse,4,0.6569897322252496,0.8736426456071076,0.8835602222591696
1172,0.2,150,0.7,squared_error,1,0.6323531003938099,0.8420533070088845,0.8614743979764793
1173,0.2,150,0.7,squared_error,2,0.6259561994211117,0.8247778874629812,0.8500959118674433
1174,0.2,150,0.7,squared_error,3,0.6302432237549423,0.8232971372161896,0.8494660467162634
1175,0.2,150,0.7,squared_error,4,0.6669499867841667,0.8770977295162883,0.8867066360249077
1176,0.2,150,0.8,friedman_mse,1,0.6015122135450826,0.7749259624876603,0.8164510589207157
1177,0.2,150,0.8,friedman_mse,2,0.5296112216322826,0.5582428430404739,0.6529962361621412
1178,0.2,150,0.8,friedman_mse,3,0.6520384134829146,0.8632773938795657,0.8765688881089813
1179,0.2,150,0.8,friedman_mse,4,0.6944064444274972,0.9076999012833169,0.9093573279629438
1180,0.2,150,0.8,squared_error,1,0.6015122135450826,0.7749259624876603,0.8164510589207157
1181,0.2,150,0.8,squared_error,2,0.5273041231089401,0.5513326752221125,0.6470013960622744
1182,0.2,150,0.8,squared_error,3,0.6610371842489544,0.8736426456071076,0.8839823185378727
1183,0.2,150,0.8,squared_error,4,0.7299317287839143,0.9299111549851925,0.9288244090815478
1184,0.2,150,0.9,friedman_mse,1,0.6400902254944795,0.8450148075024679,0.8639300408905118
1185,0.2,150,0.9,friedman_mse,2,0.6176480937441473,0.7971372161895359,0.8320481507595037
1186,0.2,150,0.9,friedman_mse,3,0.6505120530967353,0.8395853899308984,0.8613831674866836
1187,0.2,150,0.9,friedman_mse,4,0.7241795027086271,0.928923988153998,0.9273211919569775
